taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
SEARCH-11494,B.1.1.519,0.0,0.9990889766170665,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11495,B.1.429,0.0,0.9993168880455408,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11496,B.1.429,0.0,0.9910847522479433,Epsilon (B.1.427/429-like),0.909100,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 1
SEARCH-11497,B.1.427,0.0,0.9762385463581301,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11499,B.1.232,0.0,0.9967659703991173,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11500,B.1.429,0.0,0.9996965098634294,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11501,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11502,B.1.429,0.0,0.9998103402495923,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11503,B.1.1.432,0.0,0.9988989711074832,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11504,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11505,B.1.429,0.0,0.9985567793391569,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11506,B.1.427,0.0,0.9990129830688634,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11507,B.1.427,0.0,0.9995446957049628,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11508,B.1.1.7,0.0,0.9990129830688634,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11510,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11511,B.1.427,0.0,0.9997723996661861,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11512,B.1.429,0.0,0.9932419533427513,Epsilon (B.1.427/429-like),0.909100,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 1
SEARCH-11513,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11514,B.1.1.222,0.0,0.9865477746175725,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11515,B.1.596,0.0,0.9987088934457355,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11517,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11519,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11533,B.1.1.222,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11534,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11535,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11537,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11538,B.1.2,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11539,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11541,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11542,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11543,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11544,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11546,B.1.561,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11548,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11549,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11550,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11551,B.1.232,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11552,B.1.551,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11553,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11555,B.1.561,0.0,0.9998103402495923,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11556,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11557,B.1.240,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11558,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11559,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11560,B.1.561,0.0,0.9998103402495923,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11561,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11562,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11563,B.1.429,0.0,0.9994687713440085,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11565,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11566,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11567,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11568,B.1.1.7,0.0,0.9998862127820974,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11569,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11570,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11571,B.1.2,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11572,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11575,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11576,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11578,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11579,B.1.429,0.0,0.9999241447318516,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11581,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11582,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11583,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11584,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11585,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11586,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11587,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11588,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11589,B.1.1.7,0.0,0.9999620738043766,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11592,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11593,B.1.2,0.0,0.9999241447318516,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11595,B.1.2,0.0,0.9985948121985493,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11596,B.1.429,0.0,0.9996965098634294,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11598,B.1.311,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11599,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11600,B.1.429,0.0,0.9994687713440085,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11601,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11602,B.1.1.222,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11603,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11604,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11605,B.1.429,0.0,0.9999241447318516,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11606,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11607,B.1.2,0.0,0.9996965098634294,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11610,B.1.1.7,0.0,0.9995446957049628,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11611,B.1.427,0.0,0.9999241447318516,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11612,B.1.1.222,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11613,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11614,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11615,B.1.2,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11616,B.1.2,0.0,0.9894995018011803,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11617,B.1.241,0.0,0.9996585606434235,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11618,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11619,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11620,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11621,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11622,B.1.427,0.0,0.9983285215012916,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11631,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11632,B.1.561,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11633,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11634,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11635,B.1.1.432,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11636,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11637,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11638,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11639,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11640,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11641,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11642,B.1.575,0.0,0.9987088934457355,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11643,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11644,B.1.623,0.0,0.9996965098634294,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11645,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11646,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11647,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11648,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11649,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11650,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11651,B.1.126,0.0,0.9865477746175725,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11652,B.1.561,0.0,0.9998862127820974,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11653,B.1.1.519,0.0,0.9877538485162578,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11654,B.1.561,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11655,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11656,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11657,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11658,B.1.404,0.0,0.9965750818174899,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11659,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11660,B.1.36.10,0.0,0.9993168880455408,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11664,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11666,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11667,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11668,B.1.2,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11669,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11670,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11671,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11672,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11673,B.1.427,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11674,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-11675,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-11676,B.1.551,0.0,1.0,,,,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,
SEARCH-11677,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0
SEARCH-11678,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-11679,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11680,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.782600,0.130400,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 18; Ref alleles 3; Amb alleles 0
SEARCH-11681,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
SEARCH-11682,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),0.909100,0.090900,PLEARN-v1.2.6,3.0.5,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0
